,Ua,Cm,Ca,Hm,air_temp,mass_temp,OD_temp,HVAC_power,hour,date,hvac_average_power
962,0.9,1.1,0.9,1.1,-4,-4,3,10000,3,"(2021, 9, 21)",0.0
963,0.9,1.1,0.9,1.1,-4,-4,3,10000,3,"(2021, 12, 21)",0.0
964,0.9,1.1,0.9,1.1,-4,-4,3,10000,6,"(2021, 3, 21)",0.0
965,0.9,1.1,0.9,1.1,-4,-4,3,10000,6,"(2021, 6, 21)",0.0
966,0.9,1.1,0.9,1.1,-4,-4,3,10000,6,"(2021, 9, 21)",0.0
967,0.9,1.1,0.9,1.1,-4,-4,3,10000,6,"(2021, 12, 21)",0.0
968,0.9,1.1,0.9,1.1,-4,-4,3,15000,3,"(2021, 3, 21)",40.0
969,0.9,1.1,0.9,1.1,-4,-4,3,15000,3,"(2021, 6, 21)",40.0
970,0.9,1.1,0.9,1.1,-4,-4,3,15000,3,"(2021, 9, 21)",2146.6666666666665
971,0.9,1.1,0.9,1.1,-4,-4,3,15000,3,"(2021, 12, 21)",5986.666666666667
972,0.9,1.1,0.9,1.1,-4,-4,3,15000,6,"(2021, 3, 21)",0.0
973,0.9,1.1,0.9,1.1,-4,-4,3,15000,6,"(2021, 6, 21)",0.0
974,0.9,1.1,0.9,1.1,-4,-4,3,15000,6,"(2021, 9, 21)",0.0
975,0.9,1.1,0.9,1.1,-4,-4,3,15000,6,"(2021, 12, 21)",0.0
976,0.9,1.1,0.9,1.1,-4,-4,3,20000,3,"(2021, 3, 21)",0.0
977,0.9,1.1,0.9,1.1,-4,-4,3,20000,3,"(2021, 6, 21)",17.77777777777778
978,0.9,1.1,0.9,1.1,-4,-4,3,20000,3,"(2021, 9, 21)",0.0
979,0.9,1.1,0.9,1.1,-4,-4,3,20000,3,"(2021, 12, 21)",0.0
980,0.9,1.1,0.9,1.1,-4,-4,3,20000,6,"(2021, 3, 21)",0.0
981,0.9,1.1,0.9,1.1,-4,-4,3,20000,6,"(2021, 6, 21)",0.0
982,0.9,1.1,0.9,1.1,-4,-4,3,20000,6,"(2021, 9, 21)",0.0
983,0.9,1.1,0.9,1.1,-4,-4,3,20000,6,"(2021, 12, 21)",0.0
984,0.9,1.1,0.9,1.1,-4,-4,5,10000,3,"(2021, 3, 21)",26.666666666666668
985,0.9,1.1,0.9,1.1,-4,-4,5,10000,3,"(2021, 6, 21)",0.0
986,0.9,1.1,0.9,1.1,-4,-4,5,10000,3,"(2021, 9, 21)",0.0
987,0.9,1.1,0.9,1.1,-4,-4,5,10000,3,"(2021, 12, 21)",0.0
988,0.9,1.1,0.9,1.1,-4,-4,5,10000,6,"(2021, 3, 21)",0.0
989,0.9,1.1,0.9,1.1,-4,-4,5,10000,6,"(2021, 6, 21)",0.0
990,0.9,1.1,0.9,1.1,-4,-4,5,10000,6,"(2021, 9, 21)",0.0
991,0.9,1.1,0.9,1.1,-4,-4,5,10000,6,"(2021, 12, 21)",0.0
992,0.9,1.1,0.9,1.1,-4,-4,5,15000,3,"(2021, 3, 21)",3520.0
993,0.9,1.1,0.9,1.1,-4,-4,5,15000,3,"(2021, 6, 21)",0.0
994,0.9,1.1,0.9,1.1,-4,-4,5,15000,3,"(2021, 9, 21)",0.0
995,0.9,1.1,0.9,1.1,-4,-4,5,15000,3,"(2021, 12, 21)",0.0
996,0.9,1.1,0.9,1.1,-4,-4,5,15000,6,"(2021, 3, 21)",0.0
997,0.9,1.1,0.9,1.1,-4,-4,5,15000,6,"(2021, 6, 21)",0.0
998,0.9,1.1,0.9,1.1,-4,-4,5,15000,6,"(2021, 9, 21)",3360.0
999,0.9,1.1,0.9,1.1,-4,-4,5,15000,6,"(2021, 12, 21)",0.0
1000,0.9,1.1,0.9,1.1,-4,-4,5,20000,3,"(2021, 3, 21)",35.55555555555556
1001,0.9,1.1,0.9,1.1,-4,-4,5,20000,3,"(2021, 6, 21)",0.0
1002,0.9,1.1,0.9,1.1,-4,-4,5,20000,3,"(2021, 9, 21)",2613.3333333333335
1003,0.9,1.1,0.9,1.1,-4,-4,5,20000,3,"(2021, 12, 21)",0.0
1004,0.9,1.1,0.9,1.1,-4,-4,5,20000,6,"(2021, 3, 21)",17.77777777777778
1005,0.9,1.1,0.9,1.1,-4,-4,5,20000,6,"(2021, 6, 21)",0.0
1006,0.9,1.1,0.9,1.1,-4,-4,5,20000,6,"(2021, 9, 21)",0.0
1007,0.9,1.1,0.9,1.1,-4,-4,5,20000,6,"(2021, 12, 21)",0.0
1008,0.9,1.1,1.0,0.9,-4,-4,3,10000,3,"(2021, 3, 21)",0.0
1009,0.9,1.1,1.0,0.9,-4,-4,3,10000,3,"(2021, 6, 21)",1946.6666666666667
1010,0.9,1.1,1.0,0.9,-4,-4,3,10000,3,"(2021, 9, 21)",3875.5555555555557
1011,0.9,1.1,1.0,0.9,-4,-4,3,10000,3,"(2021, 12, 21)",0.0
1012,0.9,1.1,1.0,0.9,-4,-4,3,10000,6,"(2021, 3, 21)",26.666666666666668
1013,0.9,1.1,1.0,0.9,-4,-4,3,10000,6,"(2021, 6, 21)",0.0
1014,0.9,1.1,1.0,0.9,-4,-4,3,10000,6,"(2021, 9, 21)",0.0
1015,0.9,1.1,1.0,0.9,-4,-4,3,10000,6,"(2021, 12, 21)",604.4444444444445
1016,0.9,1.1,1.0,0.9,-4,-4,3,15000,3,"(2021, 3, 21)",0.0
1017,0.9,1.1,1.0,0.9,-4,-4,3,15000,3,"(2021, 6, 21)",0.0
1018,0.9,1.1,1.0,0.9,-4,-4,3,15000,3,"(2021, 9, 21)",0.0
1019,0.9,1.1,1.0,0.9,-4,-4,3,15000,3,"(2021, 12, 21)",0.0
1020,0.9,1.1,1.0,0.9,-4,-4,3,15000,6,"(2021, 3, 21)",0.0
1021,0.9,1.1,1.0,0.9,-4,-4,3,15000,6,"(2021, 6, 21)",0.0
1022,0.9,1.1,1.0,0.9,-4,-4,3,15000,6,"(2021, 9, 21)",0.0
1023,0.9,1.1,1.0,0.9,-4,-4,3,15000,6,"(2021, 12, 21)",0.0
1024,0.9,1.1,1.0,0.9,-4,-4,3,20000,3,"(2021, 3, 21)",88.88888888888889
1025,0.9,1.1,1.0,0.9,-4,-4,3,20000,3,"(2021, 6, 21)",0.0
1026,0.9,1.1,1.0,0.9,-4,-4,3,20000,3,"(2021, 9, 21)",1617.7777777777778
1027,0.9,1.1,1.0,0.9,-4,-4,3,20000,3,"(2021, 12, 21)",0.0
1028,0.9,1.1,1.0,0.9,-4,-4,3,20000,6,"(2021, 3, 21)",53.333333333333336
1029,0.9,1.1,1.0,0.9,-4,-4,3,20000,6,"(2021, 6, 21)",17.77777777777778
1030,0.9,1.1,1.0,0.9,-4,-4,3,20000,6,"(2021, 9, 21)",0.0
1031,0.9,1.1,1.0,0.9,-4,-4,3,20000,6,"(2021, 12, 21)",0.0
1032,0.9,1.1,1.0,0.9,-4,-4,5,10000,3,"(2021, 3, 21)",0.0
1033,0.9,1.1,1.0,0.9,-4,-4,5,10000,3,"(2021, 6, 21)",0.0
1034,0.9,1.1,1.0,0.9,-4,-4,5,10000,3,"(2021, 9, 21)",2408.8888888888887
1035,0.9,1.1,1.0,0.9,-4,-4,5,10000,3,"(2021, 12, 21)",17.77777777777778
1036,0.9,1.1,1.0,0.9,-4,-4,5,10000,6,"(2021, 3, 21)",0.0
1037,0.9,1.1,1.0,0.9,-4,-4,5,10000,6,"(2021, 6, 21)",2062.222222222222
1038,0.9,1.1,1.0,0.9,-4,-4,5,10000,6,"(2021, 9, 21)",0.0
1039,0.9,1.1,1.0,0.9,-4,-4,5,10000,6,"(2021, 12, 21)",0.0
1040,0.9,1.1,1.0,0.9,-4,-4,5,15000,3,"(2021, 3, 21)",0.0
1041,0.9,1.1,1.0,0.9,-4,-4,5,15000,3,"(2021, 6, 21)",0.0
1042,0.9,1.1,1.0,0.9,-4,-4,5,15000,3,"(2021, 9, 21)",0.0
1043,0.9,1.1,1.0,0.9,-4,-4,5,15000,3,"(2021, 12, 21)",0.0
1044,0.9,1.1,1.0,0.9,-4,-4,5,15000,6,"(2021, 3, 21)",826.6666666666666
1045,0.9,1.1,1.0,0.9,-4,-4,5,15000,6,"(2021, 6, 21)",0.0
1046,0.9,1.1,1.0,0.9,-4,-4,5,15000,6,"(2021, 9, 21)",0.0
1047,0.9,1.1,1.0,0.9,-4,-4,5,15000,6,"(2021, 12, 21)",0.0
1048,0.9,1.1,1.0,0.9,-4,-4,5,20000,3,"(2021, 3, 21)",0.0
1049,0.9,1.1,1.0,0.9,-4,-4,5,20000,3,"(2021, 6, 21)",0.0
1050,0.9,1.1,1.0,0.9,-4,-4,5,20000,3,"(2021, 9, 21)",0.0
1051,0.9,1.1,1.0,0.9,-4,-4,5,20000,3,"(2021, 12, 21)",0.0
1052,0.9,1.1,1.0,0.9,-4,-4,5,20000,6,"(2021, 3, 21)",0.0
1053,0.9,1.1,1.0,0.9,-4,-4,5,20000,6,"(2021, 6, 21)",0.0
1054,0.9,1.1,1.0,0.9,-4,-4,5,20000,6,"(2021, 9, 21)",71.11111111111111
1055,0.9,1.1,1.0,0.9,-4,-4,5,20000,6,"(2021, 12, 21)",0.0
1056,0.9,1.1,1.0,1.0,-4,-4,3,10000,3,"(2021, 3, 21)",0.0
1057,0.9,1.1,1.0,1.0,-4,-4,3,10000,3,"(2021, 6, 21)",133.33333333333334
1058,0.9,1.1,1.0,1.0,-4,-4,3,10000,3,"(2021, 9, 21)",0.0
1059,0.9,1.1,1.0,1.0,-4,-4,3,10000,3,"(2021, 12, 21)",0.0
1060,0.9,1.1,1.0,1.0,-4,-4,3,10000,6,"(2021, 3, 21)",284.44444444444446
1061,0.9,1.1,1.0,1.0,-4,-4,3,10000,6,"(2021, 6, 21)",0.0
1062,0.9,1.1,1.0,1.0,-4,-4,3,10000,6,"(2021, 9, 21)",2195.5555555555557
1063,0.9,1.1,1.0,1.0,-4,-4,3,10000,6,"(2021, 12, 21)",0.0
1064,0.9,1.1,1.0,1.0,-4,-4,3,15000,3,"(2021, 3, 21)",13.333333333333334
1065,0.9,1.1,1.0,1.0,-4,-4,3,15000,3,"(2021, 6, 21)",0.0
1066,0.9,1.1,1.0,1.0,-4,-4,3,15000,3,"(2021, 9, 21)",0.0
1067,0.9,1.1,1.0,1.0,-4,-4,3,15000,3,"(2021, 12, 21)",0.0
1068,0.9,1.1,1.0,1.0,-4,-4,3,15000,6,"(2021, 3, 21)",2306.6666666666665
1069,0.9,1.1,1.0,1.0,-4,-4,3,15000,6,"(2021, 6, 21)",3786.6666666666665
1070,0.9,1.1,1.0,1.0,-4,-4,3,15000,6,"(2021, 9, 21)",0.0
1071,0.9,1.1,1.0,1.0,-4,-4,3,15000,6,"(2021, 12, 21)",0.0
1072,0.9,1.1,1.0,1.0,-4,-4,3,20000,3,"(2021, 3, 21)",124.44444444444444
1073,0.9,1.1,1.0,1.0,-4,-4,3,20000,3,"(2021, 6, 21)",3253.3333333333335
1074,0.9,1.1,1.0,1.0,-4,-4,3,20000,3,"(2021, 9, 21)",0.0
1075,0.9,1.1,1.0,1.0,-4,-4,3,20000,3,"(2021, 12, 21)",0.0
1076,0.9,1.1,1.0,1.0,-4,-4,3,20000,6,"(2021, 3, 21)",17.77777777777778
1077,0.9,1.1,1.0,1.0,-4,-4,3,20000,6,"(2021, 6, 21)",17.77777777777778
1078,0.9,1.1,1.0,1.0,-4,-4,3,20000,6,"(2021, 9, 21)",0.0
1079,0.9,1.1,1.0,1.0,-4,-4,3,20000,6,"(2021, 12, 21)",17.77777777777778
1080,0.9,1.1,1.0,1.0,-4,-4,5,10000,3,"(2021, 3, 21)",0.0
1081,0.9,1.1,1.0,1.0,-4,-4,5,10000,3,"(2021, 6, 21)",0.0
1082,0.9,1.1,1.0,1.0,-4,-4,5,10000,3,"(2021, 9, 21)",0.0
1083,0.9,1.1,1.0,1.0,-4,-4,5,10000,3,"(2021, 12, 21)",2008.888888888889
1084,0.9,1.1,1.0,1.0,-4,-4,5,10000,6,"(2021, 3, 21)",0.0
1085,0.9,1.1,1.0,1.0,-4,-4,5,10000,6,"(2021, 6, 21)",0.0
1086,0.9,1.1,1.0,1.0,-4,-4,5,10000,6,"(2021, 9, 21)",0.0
1087,0.9,1.1,1.0,1.0,-4,-4,5,10000,6,"(2021, 12, 21)",640.0
1088,0.9,1.1,1.0,1.0,-4,-4,5,15000,3,"(2021, 3, 21)",0.0
1089,0.9,1.1,1.0,1.0,-4,-4,5,15000,3,"(2021, 6, 21)",0.0
1090,0.9,1.1,1.0,1.0,-4,-4,5,15000,3,"(2021, 9, 21)",1146.6666666666667
1091,0.9,1.1,1.0,1.0,-4,-4,5,15000,3,"(2021, 12, 21)",5840.0
1092,0.9,1.1,1.0,1.0,-4,-4,5,15000,6,"(2021, 3, 21)",0.0
1093,0.9,1.1,1.0,1.0,-4,-4,5,15000,6,"(2021, 6, 21)",13.333333333333334
1094,0.9,1.1,1.0,1.0,-4,-4,5,15000,6,"(2021, 9, 21)",26.666666666666668
1095,0.9,1.1,1.0,1.0,-4,-4,5,15000,6,"(2021, 12, 21)",0.0
1096,0.9,1.1,1.0,1.0,-4,-4,5,20000,3,"(2021, 3, 21)",177.77777777777777
1097,0.9,1.1,1.0,1.0,-4,-4,5,20000,3,"(2021, 6, 21)",0.0
1098,0.9,1.1,1.0,1.0,-4,-4,5,20000,3,"(2021, 9, 21)",0.0
1099,0.9,1.1,1.0,1.0,-4,-4,5,20000,3,"(2021, 12, 21)",0.0
1100,0.9,1.1,1.0,1.0,-4,-4,5,20000,6,"(2021, 3, 21)",0.0
1101,0.9,1.1,1.0,1.0,-4,-4,5,20000,6,"(2021, 6, 21)",0.0
1102,0.9,1.1,1.0,1.0,-4,-4,5,20000,6,"(2021, 9, 21)",0.0
1103,0.9,1.1,1.0,1.0,-4,-4,5,20000,6,"(2021, 12, 21)",0.0
1104,0.9,1.1,1.0,1.1,-4,-4,3,10000,3,"(2021, 3, 21)",0.0
1105,0.9,1.1,1.0,1.1,-4,-4,3,10000,3,"(2021, 6, 21)",2844.4444444444443
1106,0.9,1.1,1.0,1.1,-4,-4,3,10000,3,"(2021, 9, 21)",0.0
1107,0.9,1.1,1.0,1.1,-4,-4,3,10000,3,"(2021, 12, 21)",0.0
1108,0.9,1.1,1.0,1.1,-4,-4,3,10000,6,"(2021, 3, 21)",0.0
1109,0.9,1.1,1.0,1.1,-4,-4,3,10000,6,"(2021, 6, 21)",3422.222222222222
1110,0.9,1.1,1.0,1.1,-4,-4,3,10000,6,"(2021, 9, 21)",2826.6666666666665
1111,0.9,1.1,1.0,1.1,-4,-4,3,10000,6,"(2021, 12, 21)",3608.8888888888887
1112,0.9,1.1,1.0,1.1,-4,-4,3,15000,3,"(2021, 3, 21)",0.0
1113,0.9,1.1,1.0,1.1,-4,-4,3,15000,3,"(2021, 6, 21)",0.0
1114,0.9,1.1,1.0,1.1,-4,-4,3,15000,3,"(2021, 9, 21)",0.0
1115,0.9,1.1,1.0,1.1,-4,-4,3,15000,3,"(2021, 12, 21)",0.0
1116,0.9,1.1,1.0,1.1,-4,-4,3,15000,6,"(2021, 3, 21)",2933.3333333333335
1117,0.9,1.1,1.0,1.1,-4,-4,3,15000,6,"(2021, 6, 21)",26.666666666666668
1118,0.9,1.1,1.0,1.1,-4,-4,3,15000,6,"(2021, 9, 21)",0.0
1119,0.9,1.1,1.0,1.1,-4,-4,3,15000,6,"(2021, 12, 21)",0.0
1120,0.9,1.1,1.0,1.1,-4,-4,3,20000,3,"(2021, 3, 21)",0.0
1121,0.9,1.1,1.0,1.1,-4,-4,3,20000,3,"(2021, 6, 21)",35.55555555555556
1122,0.9,1.1,1.0,1.1,-4,-4,3,20000,3,"(2021, 9, 21)",0.0
1123,0.9,1.1,1.0,1.1,-4,-4,3,20000,3,"(2021, 12, 21)",0.0
1124,0.9,1.1,1.0,1.1,-4,-4,3,20000,6,"(2021, 3, 21)",53.333333333333336
1125,0.9,1.1,1.0,1.1,-4,-4,3,20000,6,"(2021, 6, 21)",0.0
1126,0.9,1.1,1.0,1.1,-4,-4,3,20000,6,"(2021, 9, 21)",0.0
1127,0.9,1.1,1.0,1.1,-4,-4,3,20000,6,"(2021, 12, 21)",0.0
1128,0.9,1.1,1.0,1.1,-4,-4,5,10000,3,"(2021, 3, 21)",0.0
1129,0.9,1.1,1.0,1.1,-4,-4,5,10000,3,"(2021, 6, 21)",0.0
1130,0.9,1.1,1.0,1.1,-4,-4,5,10000,3,"(2021, 9, 21)",0.0
1131,0.9,1.1,1.0,1.1,-4,-4,5,10000,3,"(2021, 12, 21)",17.77777777777778
1132,0.9,1.1,1.0,1.1,-4,-4,5,10000,6,"(2021, 3, 21)",0.0
1133,0.9,1.1,1.0,1.1,-4,-4,5,10000,6,"(2021, 6, 21)",0.0
1134,0.9,1.1,1.0,1.1,-4,-4,5,10000,6,"(2021, 9, 21)",1306.6666666666667
1135,0.9,1.1,1.0,1.1,-4,-4,5,10000,6,"(2021, 12, 21)",1840.0
1136,0.9,1.1,1.0,1.1,-4,-4,5,15000,3,"(2021, 3, 21)",0.0
1137,0.9,1.1,1.0,1.1,-4,-4,5,15000,3,"(2021, 6, 21)",853.3333333333334
1138,0.9,1.1,1.0,1.1,-4,-4,5,15000,3,"(2021, 9, 21)",0.0
1139,0.9,1.1,1.0,1.1,-4,-4,5,15000,3,"(2021, 12, 21)",0.0
1140,0.9,1.1,1.0,1.1,-4,-4,5,15000,6,"(2021, 3, 21)",0.0
1141,0.9,1.1,1.0,1.1,-4,-4,5,15000,6,"(2021, 6, 21)",0.0
1142,0.9,1.1,1.0,1.1,-4,-4,5,15000,6,"(2021, 9, 21)",0.0
1143,0.9,1.1,1.0,1.1,-4,-4,5,15000,6,"(2021, 12, 21)",0.0
1144,0.9,1.1,1.0,1.1,-4,-4,5,20000,3,"(2021, 3, 21)",0.0
1145,0.9,1.1,1.0,1.1,-4,-4,5,20000,3,"(2021, 6, 21)",0.0
1146,0.9,1.1,1.0,1.1,-4,-4,5,20000,3,"(2021, 9, 21)",1351.111111111111
1147,0.9,1.1,1.0,1.1,-4,-4,5,20000,3,"(2021, 12, 21)",0.0
1148,0.9,1.1,1.0,1.1,-4,-4,5,20000,6,"(2021, 3, 21)",1955.5555555555557
1149,0.9,1.1,1.0,1.1,-4,-4,5,20000,6,"(2021, 6, 21)",0.0
1150,0.9,1.1,1.0,1.1,-4,-4,5,20000,6,"(2021, 9, 21)",3075.5555555555557
1151,0.9,1.1,1.0,1.1,-4,-4,5,20000,6,"(2021, 12, 21)",0.0
1152,0.9,1.1,1.1,0.9,-4,-4,3,10000,3,"(2021, 3, 21)",0.0
1153,0.9,1.1,1.1,0.9,-4,-4,3,10000,3,"(2021, 6, 21)",3902.222222222222
1154,0.9,1.1,1.1,0.9,-4,-4,3,10000,3,"(2021, 9, 21)",1253.3333333333333
1155,0.9,1.1,1.1,0.9,-4,-4,3,10000,3,"(2021, 12, 21)",3813.3333333333335
1156,0.9,1.1,1.1,0.9,-4,-4,3,10000,6,"(2021, 3, 21)",0.0
1157,0.9,1.1,1.1,0.9,-4,-4,3,10000,6,"(2021, 6, 21)",0.0
1158,0.9,1.1,1.1,0.9,-4,-4,3,10000,6,"(2021, 9, 21)",0.0
1159,0.9,1.1,1.1,0.9,-4,-4,3,10000,6,"(2021, 12, 21)",1955.5555555555557
1160,0.9,1.1,1.1,0.9,-4,-4,3,15000,3,"(2021, 3, 21)",0.0
1161,0.9,1.1,1.1,0.9,-4,-4,3,15000,3,"(2021, 6, 21)",0.0
1162,0.9,1.1,1.1,0.9,-4,-4,3,15000,3,"(2021, 9, 21)",0.0
1163,0.9,1.1,1.1,0.9,-4,-4,3,15000,3,"(2021, 12, 21)",266.6666666666667
1164,0.9,1.1,1.1,0.9,-4,-4,3,15000,6,"(2021, 3, 21)",0.0
1165,0.9,1.1,1.1,0.9,-4,-4,3,15000,6,"(2021, 6, 21)",66.66666666666667
1166,0.9,1.1,1.1,0.9,-4,-4,3,15000,6,"(2021, 9, 21)",0.0
1167,0.9,1.1,1.1,0.9,-4,-4,3,15000,6,"(2021, 12, 21)",53.333333333333336
1168,0.9,1.1,1.1,0.9,-4,-4,3,20000,3,"(2021, 3, 21)",0.0
1169,0.9,1.1,1.1,0.9,-4,-4,3,20000,3,"(2021, 6, 21)",0.0
1170,0.9,1.1,1.1,0.9,-4,-4,3,20000,3,"(2021, 9, 21)",0.0
1171,0.9,1.1,1.1,0.9,-4,-4,3,20000,3,"(2021, 12, 21)",640.0
1172,0.9,1.1,1.1,0.9,-4,-4,3,20000,6,"(2021, 3, 21)",248.88888888888889
1173,0.9,1.1,1.1,0.9,-4,-4,3,20000,6,"(2021, 6, 21)",0.0
1174,0.9,1.1,1.1,0.9,-4,-4,3,20000,6,"(2021, 9, 21)",0.0
1175,0.9,1.1,1.1,0.9,-4,-4,3,20000,6,"(2021, 12, 21)",0.0
1176,0.9,1.1,1.1,0.9,-4,-4,5,10000,3,"(2021, 3, 21)",2320.0
1177,0.9,1.1,1.1,0.9,-4,-4,5,10000,3,"(2021, 6, 21)",0.0
1178,0.9,1.1,1.1,0.9,-4,-4,5,10000,3,"(2021, 9, 21)",2853.3333333333335
1179,0.9,1.1,1.1,0.9,-4,-4,5,10000,3,"(2021, 12, 21)",0.0
1180,0.9,1.1,1.1,0.9,-4,-4,5,10000,6,"(2021, 3, 21)",8.88888888888889
1181,0.9,1.1,1.1,0.9,-4,-4,5,10000,6,"(2021, 6, 21)",2044.4444444444443
1182,0.9,1.1,1.1,0.9,-4,-4,5,10000,6,"(2021, 9, 21)",0.0
1183,0.9,1.1,1.1,0.9,-4,-4,5,10000,6,"(2021, 12, 21)",35.55555555555556
1184,0.9,1.1,1.1,0.9,-4,-4,5,15000,3,"(2021, 3, 21)",0.0
1185,0.9,1.1,1.1,0.9,-4,-4,5,15000,3,"(2021, 6, 21)",0.0
1186,0.9,1.1,1.1,0.9,-4,-4,5,15000,3,"(2021, 9, 21)",0.0
1187,0.9,1.1,1.1,0.9,-4,-4,5,15000,3,"(2021, 12, 21)",0.0
1188,0.9,1.1,1.1,0.9,-4,-4,5,15000,6,"(2021, 3, 21)",0.0
1189,0.9,1.1,1.1,0.9,-4,-4,5,15000,6,"(2021, 6, 21)",0.0
1190,0.9,1.1,1.1,0.9,-4,-4,5,15000,6,"(2021, 9, 21)",0.0
1191,0.9,1.1,1.1,0.9,-4,-4,5,15000,6,"(2021, 12, 21)",0.0
1192,0.9,1.1,1.1,0.9,-4,-4,5,20000,3,"(2021, 3, 21)",0.0
1193,0.9,1.1,1.1,0.9,-4,-4,5,20000,3,"(2021, 6, 21)",7235.555555555556
1194,0.9,1.1,1.1,0.9,-4,-4,5,20000,3,"(2021, 9, 21)",88.88888888888889
1195,0.9,1.1,1.1,0.9,-4,-4,5,20000,3,"(2021, 12, 21)",0.0
1196,0.9,1.1,1.1,0.9,-4,-4,5,20000,6,"(2021, 3, 21)",0.0
1197,0.9,1.1,1.1,0.9,-4,-4,5,20000,6,"(2021, 6, 21)",0.0
1198,0.9,1.1,1.1,0.9,-4,-4,5,20000,6,"(2021, 9, 21)",0.0
1199,0.9,1.1,1.1,0.9,-4,-4,5,20000,6,"(2021, 12, 21)",0.0
1200,0.9,1.1,1.1,1.0,-4,-4,3,10000,3,"(2021, 3, 21)",0.0
1201,0.9,1.1,1.1,1.0,-4,-4,3,10000,3,"(2021, 6, 21)",0.0
1202,0.9,1.1,1.1,1.0,-4,-4,3,10000,3,"(2021, 9, 21)",568.8888888888889
1203,0.9,1.1,1.1,1.0,-4,-4,3,10000,3,"(2021, 12, 21)",0.0
1204,0.9,1.1,1.1,1.0,-4,-4,3,10000,6,"(2021, 3, 21)",0.0
1205,0.9,1.1,1.1,1.0,-4,-4,3,10000,6,"(2021, 6, 21)",0.0
1206,0.9,1.1,1.1,1.0,-4,-4,3,10000,6,"(2021, 9, 21)",0.0
1207,0.9,1.1,1.1,1.0,-4,-4,3,10000,6,"(2021, 12, 21)",0.0
1208,0.9,1.1,1.1,1.0,-4,-4,3,15000,3,"(2021, 3, 21)",0.0
1209,0.9,1.1,1.1,1.0,-4,-4,3,15000,3,"(2021, 6, 21)",0.0
1210,0.9,1.1,1.1,1.0,-4,-4,3,15000,3,"(2021, 9, 21)",0.0
1211,0.9,1.1,1.1,1.0,-4,-4,3,15000,3,"(2021, 12, 21)",0.0
1212,0.9,1.1,1.1,1.0,-4,-4,3,15000,6,"(2021, 3, 21)",0.0
1213,0.9,1.1,1.1,1.0,-4,-4,3,15000,6,"(2021, 6, 21)",0.0
1214,0.9,1.1,1.1,1.0,-4,-4,3,15000,6,"(2021, 9, 21)",0.0
1215,0.9,1.1,1.1,1.0,-4,-4,3,15000,6,"(2021, 12, 21)",0.0
1216,0.9,1.1,1.1,1.0,-4,-4,3,20000,3,"(2021, 3, 21)",0.0
1217,0.9,1.1,1.1,1.0,-4,-4,3,20000,3,"(2021, 6, 21)",0.0
1218,0.9,1.1,1.1,1.0,-4,-4,3,20000,3,"(2021, 9, 21)",586.6666666666666
1219,0.9,1.1,1.1,1.0,-4,-4,3,20000,3,"(2021, 12, 21)",0.0
1220,0.9,1.1,1.1,1.0,-4,-4,3,20000,6,"(2021, 3, 21)",0.0
1221,0.9,1.1,1.1,1.0,-4,-4,3,20000,6,"(2021, 6, 21)",0.0
1222,0.9,1.1,1.1,1.0,-4,-4,3,20000,6,"(2021, 9, 21)",0.0
1223,0.9,1.1,1.1,1.0,-4,-4,3,20000,6,"(2021, 12, 21)",0.0
1224,0.9,1.1,1.1,1.0,-4,-4,5,10000,3,"(2021, 3, 21)",0.0
1225,0.9,1.1,1.1,1.0,-4,-4,5,10000,3,"(2021, 6, 21)",0.0
1226,0.9,1.1,1.1,1.0,-4,-4,5,10000,3,"(2021, 9, 21)",0.0
1227,0.9,1.1,1.1,1.0,-4,-4,5,10000,3,"(2021, 12, 21)",0.0
1228,0.9,1.1,1.1,1.0,-4,-4,5,10000,6,"(2021, 3, 21)",0.0
1229,0.9,1.1,1.1,1.0,-4,-4,5,10000,6,"(2021, 6, 21)",0.0
1230,0.9,1.1,1.1,1.0,-4,-4,5,10000,6,"(2021, 9, 21)",0.0
1231,0.9,1.1,1.1,1.0,-4,-4,5,10000,6,"(2021, 12, 21)",0.0
1232,0.9,1.1,1.1,1.0,-4,-4,5,15000,3,"(2021, 3, 21)",0.0
1233,0.9,1.1,1.1,1.0,-4,-4,5,15000,3,"(2021, 6, 21)",0.0
1234,0.9,1.1,1.1,1.0,-4,-4,5,15000,3,"(2021, 9, 21)",0.0
1235,0.9,1.1,1.1,1.0,-4,-4,5,15000,3,"(2021, 12, 21)",0.0
1236,0.9,1.1,1.1,1.0,-4,-4,5,15000,6,"(2021, 3, 21)",0.0
1237,0.9,1.1,1.1,1.0,-4,-4,5,15000,6,"(2021, 6, 21)",0.0
1238,0.9,1.1,1.1,1.0,-4,-4,5,15000,6,"(2021, 9, 21)",0.0
1239,0.9,1.1,1.1,1.0,-4,-4,5,15000,6,"(2021, 12, 21)",0.0
1240,0.9,1.1,1.1,1.0,-4,-4,5,20000,3,"(2021, 3, 21)",0.0
1241,0.9,1.1,1.1,1.0,-4,-4,5,20000,3,"(2021, 6, 21)",0.0
1242,0.9,1.1,1.1,1.0,-4,-4,5,20000,3,"(2021, 9, 21)",0.0
1243,0.9,1.1,1.1,1.0,-4,-4,5,20000,3,"(2021, 12, 21)",0.0
1244,0.9,1.1,1.1,1.0,-4,-4,5,20000,6,"(2021, 3, 21)",0.0
1245,0.9,1.1,1.1,1.0,-4,-4,5,20000,6,"(2021, 6, 21)",0.0
1246,0.9,1.1,1.1,1.0,-4,-4,5,20000,6,"(2021, 9, 21)",0.0
