,Ua,Cm,Ca,Hm,air_temp,mass_temp,OD_temp,HVAC_power,hour,date,hvac_average_power
1531073,1,1,1,1,0,0,9,10000,75600.0,364,746.6666666666666
1531074,1,1,1,1,0,0,9,10000,86399.0,0,1297.7777777777778
1531075,1,1,1,1,0,0,9,10000,86399.0,79,1386.6666666666667
1531076,1,1,1,1,0,0,9,10000,86399.0,171,746.6666666666666
1531077,1,1,1,1,0,0,9,10000,86399.0,263,1413.3333333333333
1531078,1,1,1,1,0,0,9,10000,86399.0,354,862.2222222222222
1531079,1,1,1,1,0,0,9,10000,86399.0,364,1431.111111111111
1531080,1,1,1,1,0,0,9,15000,0.0,0,840.0
1531081,1,1,1,1,0,0,9,15000,0.0,79,826.6666666666666
1531082,1,1,1,1,0,0,9,15000,0.0,171,826.6666666666666
1531083,1,1,1,1,0,0,9,15000,0.0,263,826.6666666666666
1531084,1,1,1,1,0,0,9,15000,0.0,354,826.6666666666666
1531085,1,1,1,1,0,0,9,15000,0.0,364,1466.6666666666667
1531086,1,1,1,1,0,0,9,15000,10800.0,0,826.6666666666666
1531087,1,1,1,1,0,0,9,15000,10800.0,79,826.6666666666666
1531088,1,1,1,1,0,0,9,15000,10800.0,171,826.6666666666666
1531089,1,1,1,1,0,0,9,15000,10800.0,263,826.6666666666666
1531090,1,1,1,1,0,0,9,15000,10800.0,354,1173.3333333333333
1531091,1,1,1,1,0,0,9,15000,10800.0,364,840.0
1531092,1,1,1,1,0,0,9,15000,21600.0,0,1720.0
1531093,1,1,1,1,0,0,9,15000,21600.0,79,1466.6666666666667
1531094,1,1,1,1,0,0,9,15000,21600.0,171,1413.3333333333333
1531095,1,1,1,1,0,0,9,15000,21600.0,263,1666.6666666666667
1531096,1,1,1,1,0,0,9,15000,21600.0,354,1106.6666666666667
1531097,1,1,1,1,0,0,9,15000,21600.0,364,1560.0
1531098,1,1,1,1,0,0,9,15000,25200.0,0,1000.0
1531099,1,1,1,1,0,0,9,15000,25200.0,79,826.6666666666666
1531100,1,1,1,1,0,0,9,15000,25200.0,171,1346.6666666666667
1531101,1,1,1,1,0,0,9,15000,25200.0,263,1760.0
1531102,1,1,1,1,0,0,9,15000,25200.0,354,826.6666666666666
1531103,1,1,1,1,0,0,9,15000,25200.0,364,826.6666666666666
1531104,1,1,1,1,0,0,9,15000,27000.0,0,920.0
1531105,1,1,1,1,0,0,9,15000,27000.0,79,826.6666666666666
1531106,1,1,1,1,0,0,9,15000,27000.0,171,826.6666666666666
1531107,1,1,1,1,0,0,9,15000,27000.0,263,1626.6666666666667
1531108,1,1,1,1,0,0,9,15000,27000.0,354,826.6666666666666
1531109,1,1,1,1,0,0,9,15000,27000.0,364,1600.0
1531110,1,1,1,1,0,0,9,15000,39600.0,0,1666.6666666666667
1531111,1,1,1,1,0,0,9,15000,39600.0,79,1520.0
1531112,1,1,1,1,0,0,9,15000,39600.0,171,826.6666666666666
1531113,1,1,1,1,0,0,9,15000,39600.0,263,826.6666666666666
1531114,1,1,1,1,0,0,9,15000,39600.0,354,1693.3333333333333
1531115,1,1,1,1,0,0,9,15000,39600.0,364,826.6666666666666
1531116,1,1,1,1,0,0,9,15000,46800.0,0,1600.0
1531117,1,1,1,1,0,0,9,15000,46800.0,79,1480.0
1531118,1,1,1,1,0,0,9,15000,46800.0,171,1053.3333333333333
1531119,1,1,1,1,0,0,9,15000,46800.0,263,1586.6666666666667
1531120,1,1,1,1,0,0,9,15000,46800.0,354,1573.3333333333333
1531121,1,1,1,1,0,0,9,15000,46800.0,364,826.6666666666666
1531122,1,1,1,1,0,0,9,15000,57600.0,0,826.6666666666666
1531123,1,1,1,1,0,0,9,15000,57600.0,79,826.6666666666666
1531124,1,1,1,1,0,0,9,15000,57600.0,171,826.6666666666666
1531125,1,1,1,1,0,0,9,15000,57600.0,263,826.6666666666666
1531126,1,1,1,1,0,0,9,15000,57600.0,354,1600.0
1531127,1,1,1,1,0,0,9,15000,57600.0,364,866.6666666666666
1531128,1,1,1,1,0,0,9,15000,61200.0,0,826.6666666666666
1531129,1,1,1,1,0,0,9,15000,61200.0,79,826.6666666666666
1531130,1,1,1,1,0,0,9,15000,61200.0,171,1573.3333333333333
1531131,1,1,1,1,0,0,9,15000,61200.0,263,826.6666666666666
1531132,1,1,1,1,0,0,9,15000,61200.0,354,826.6666666666666
1531133,1,1,1,1,0,0,9,15000,61200.0,364,1480.0
1531134,1,1,1,1,0,0,9,15000,63000.0,0,826.6666666666666
1531135,1,1,1,1,0,0,9,15000,63000.0,79,826.6666666666666
1531136,1,1,1,1,0,0,9,15000,63000.0,171,826.6666666666666
1531137,1,1,1,1,0,0,9,15000,63000.0,263,866.6666666666666
1531138,1,1,1,1,0,0,9,15000,63000.0,354,1186.6666666666667
1531139,1,1,1,1,0,0,9,15000,63000.0,364,826.6666666666666
1531140,1,1,1,1,0,0,9,15000,75600.0,0,826.6666666666666
1531141,1,1,1,1,0,0,9,15000,75600.0,79,826.6666666666666
1531142,1,1,1,1,0,0,9,15000,75600.0,171,826.6666666666666
1531143,1,1,1,1,0,0,9,15000,75600.0,263,826.6666666666666
1531144,1,1,1,1,0,0,9,15000,75600.0,354,826.6666666666666
1531145,1,1,1,1,0,0,9,15000,75600.0,364,826.6666666666666
1531146,1,1,1,1,0,0,9,15000,86399.0,0,826.6666666666666
1531147,1,1,1,1,0,0,9,15000,86399.0,79,1600.0
1531148,1,1,1,1,0,0,9,15000,86399.0,171,826.6666666666666
1531149,1,1,1,1,0,0,9,15000,86399.0,263,1493.3333333333333
1531150,1,1,1,1,0,0,9,15000,86399.0,354,826.6666666666666
1531151,1,1,1,1,0,0,9,15000,86399.0,364,1520.0
1531152,1,1,1,1,0,0,9,20000,0.0,0,728.8888888888889
1531153,1,1,1,1,0,0,9,20000,0.0,79,728.8888888888889
1531154,1,1,1,1,0,0,9,20000,0.0,171,1528.888888888889
1531155,1,1,1,1,0,0,9,20000,0.0,263,1528.888888888889
1531156,1,1,1,1,0,0,9,20000,0.0,354,1528.888888888889
1531157,1,1,1,1,0,0,9,20000,0.0,364,728.8888888888889
1531158,1,1,1,1,0,0,9,20000,10800.0,0,1528.888888888889
1531159,1,1,1,1,0,0,9,20000,10800.0,79,728.8888888888889
1531160,1,1,1,1,0,0,9,20000,10800.0,171,1546.6666666666667
1531161,1,1,1,1,0,0,9,20000,10800.0,263,1528.888888888889
1531162,1,1,1,1,0,0,9,20000,10800.0,354,1528.888888888889
1531163,1,1,1,1,0,0,9,20000,10800.0,364,1528.888888888889
1531164,1,1,1,1,0,0,9,20000,21600.0,0,1528.888888888889
1531165,1,1,1,1,0,0,9,20000,21600.0,79,728.8888888888889
1531166,1,1,1,1,0,0,9,20000,21600.0,171,728.8888888888889
1531167,1,1,1,1,0,0,9,20000,21600.0,263,1528.888888888889
1531168,1,1,1,1,0,0,9,20000,21600.0,354,1546.6666666666667
1531169,1,1,1,1,0,0,9,20000,21600.0,364,728.8888888888889
1531170,1,1,1,1,0,0,9,20000,25200.0,0,728.8888888888889
1531171,1,1,1,1,0,0,9,20000,25200.0,79,728.8888888888889
